Optical constants of hexahydrite (Mg SO_4 . 6 H_2 O); T = 120 K; averaged. Ref: Dalton; J. B.; and K. M. Pitman (2012); Low temperature optical constants of some hydrated sulfates relevant to planetary surfaces; J. Geophys. Res.
Wavelength (microns), n(lambda), k(lambda), n upper, k upper, n lower, k lower bound
1.992000E+00,1.444934E+00,4.263993E-04,1.444907E+00,6.380056E-04,1.444947E+00,3.298357E-04
1.993000E+00,1.444939E+00,4.228915E-04,1.444914E+00,6.326197E-04,1.444950E+00,3.272112E-04
1.994000E+00,1.444943E+00,4.193442E-04,1.444920E+00,6.270954E-04,1.444953E+00,3.245541E-04
1.995000E+00,1.444947E+00,4.157933E-04,1.444926E+00,6.216261E-04,1.444956E+00,3.218642E-04
1.996000E+00,1.444951E+00,4.122339E-04,1.444932E+00,6.161581E-04,1.444959E+00,3.191786E-04
1.997000E+00,1.444955E+00,4.083499E-04,1.444938E+00,6.101636E-04,1.444962E+00,3.162361E-04
1.998000E+00,1.444958E+00,4.042681E-04,1.444944E+00,6.038964E-04,1.444965E+00,3.131514E-04
1.999000E+00,1.444962E+00,4.002761E-04,1.444949E+00,5.977834E-04,1.444968E+00,3.101333E-04
2.000000E+00,1.444965E+00,3.964262E-04,1.444954E+00,5.918830E-04,1.444970E+00,3.071793E-04
2.001000E+00,1.444968E+00,3.924269E-04,1.444959E+00,5.858068E-04,1.444973E+00,3.041679E-04
2.002000E+00,1.444971E+00,3.884319E-04,1.444963E+00,5.796416E-04,1.444975E+00,3.011317E-04
2.003000E+00,1.444974E+00,3.843481E-04,1.444968E+00,5.733974E-04,1.444977E+00,2.980258E-04
2.004000E+00,1.444977E+00,3.801510E-04,1.444973E+00,5.669832E-04,1.444980E+00,2.948561E-04
2.005000E+00,1.444980E+00,3.757639E-04,1.444977E+00,5.602487E-04,1.444982E+00,2.915220E-04
2.006000E+00,1.444983E+00,3.713423E-04,1.444981E+00,5.534893E-04,1.444984E+00,2.881850E-04
2.007000E+00,1.444985E+00,3.669044E-04,1.444984E+00,5.466991E-04,1.444986E+00,2.848266E-04
2.008000E+00,1.444987E+00,3.624528E-04,1.444988E+00,5.398624E-04,1.444987E+00,2.814435E-04
2.009000E+00,1.444990E+00,3.578019E-04,1.444991E+00,5.327018E-04,1.444989E+00,2.779171E-04
2.010000E+00,1.444991E+00,3.533846E-04,1.444994E+00,5.259066E-04,1.444990E+00,2.745828E-04
2.011000E+00,1.444993E+00,3.490941E-04,1.444996E+00,5.193517E-04,1.444992E+00,2.713153E-04
2.012000E+00,1.444995E+00,3.448179E-04,1.444998E+00,5.128271E-04,1.444993E+00,2.680936E-04
2.013000E+00,1.444996E+00,3.405623E-04,1.445001E+00,5.062717E-04,1.444994E+00,2.648539E-04
2.014000E+00,1.444997E+00,3.362361E-04,1.445003E+00,4.996496E-04,1.444995E+00,2.615754E-04
2.015000E+00,1.444999E+00,3.318447E-04,1.445004E+00,4.929538E-04,1.444996E+00,2.582601E-04
2.016000E+00,1.445000E+00,3.275165E-04,1.445006E+00,4.863128E-04,1.444997E+00,2.549664E-04
2.017000E+00,1.445000E+00,3.232830E-04,1.445007E+00,4.798314E-04,1.444998E+00,2.517532E-04
2.018000E+00,1.445001E+00,3.192049E-04,1.445009E+00,4.736317E-04,1.444998E+00,2.486565E-04
2.019000E+00,1.445002E+00,3.149943E-04,1.445010E+00,4.671809E-04,1.444999E+00,2.454528E-04
2.020000E+00,1.445003E+00,3.107103E-04,1.445010E+00,4.606176E-04,1.444999E+00,2.421860E-04
2.021000E+00,1.445003E+00,3.065943E-04,1.445011E+00,4.543549E-04,1.444999E+00,2.390728E-04
2.022000E+00,1.445003E+00,3.024743E-04,1.445011E+00,4.480739E-04,1.445000E+00,2.359200E-04
2.023000E+00,1.445003E+00,2.984892E-04,1.445011E+00,4.419746E-04,1.445000E+00,2.329061E-04
2.024000E+00,1.445003E+00,2.947032E-04,1.445011E+00,4.362135E-04,1.445000E+00,2.300092E-04
2.025000E+00,1.445003E+00,2.910243E-04,1.445011E+00,4.306190E-04,1.445000E+00,2.272173E-04
2.026000E+00,1.445003E+00,2.873840E-04,1.445011E+00,4.250488E-04,1.444999E+00,2.244434E-04
2.027000E+00,1.445003E+00,2.839003E-04,1.445010E+00,4.197502E-04,1.444999E+00,2.217993E-04
2.028000E+00,1.445002E+00,2.806195E-04,1.445009E+00,4.147173E-04,1.444999E+00,2.193006E-04
2.029000E+00,1.445002E+00,2.775212E-04,1.445009E+00,4.100006E-04,1.444999E+00,2.169573E-04
2.030000E+00,1.445002E+00,2.743646E-04,1.445009E+00,4.051684E-04,1.444999E+00,2.145688E-04
2.031000E+00,1.445001E+00,2.712543E-04,1.445008E+00,4.003932E-04,1.444999E+00,2.122029E-04
2.032000E+00,1.445001E+00,2.681324E-04,1.445007E+00,3.956509E-04,1.444998E+00,2.098321E-04
2.033000E+00,1.445001E+00,2.650013E-04,1.445007E+00,3.908238E-04,1.444998E+00,2.074531E-04
2.034000E+00,1.445000E+00,2.619725E-04,1.445006E+00,3.862143E-04,1.444998E+00,2.051523E-04
2.035000E+00,1.444999E+00,2.589820E-04,1.445005E+00,3.816603E-04,1.444997E+00,2.028814E-04
2.036000E+00,1.444999E+00,2.561001E-04,1.445004E+00,3.772440E-04,1.444997E+00,2.006950E-04
2.037000E+00,1.444998E+00,2.533020E-04,1.445003E+00,3.729658E-04,1.444996E+00,1.985592E-04
2.038000E+00,1.444998E+00,2.505810E-04,1.445002E+00,3.687940E-04,1.444996E+00,1.965011E-04
2.039000E+00,1.444997E+00,2.478945E-04,1.445001E+00,3.646677E-04,1.444995E+00,1.944597E-04
2.040000E+00,1.444996E+00,2.452737E-04,1.445000E+00,3.606799E-04,1.444995E+00,1.924722E-04
2.041000E+00,1.444996E+00,2.427051E-04,1.444999E+00,3.567305E-04,1.444994E+00,1.905221E-04
2.042000E+00,1.444995E+00,2.402209E-04,1.444998E+00,3.529570E-04,1.444994E+00,1.886477E-04
2.043000E+00,1.444994E+00,2.378771E-04,1.444997E+00,3.493970E-04,1.444993E+00,1.868522E-04
2.044000E+00,1.444993E+00,2.354959E-04,1.444995E+00,3.457859E-04,1.444993E+00,1.850385E-04
2.045000E+00,1.444993E+00,2.332086E-04,1.444994E+00,3.422893E-04,1.444992E+00,1.832853E-04
2.046000E+00,1.444992E+00,2.308324E-04,1.444993E+00,3.387025E-04,1.444992E+00,1.814654E-04
2.047000E+00,1.444991E+00,2.285657E-04,1.444992E+00,3.352489E-04,1.444991E+00,1.797276E-04
2.048000E+00,1.444991E+00,2.262658E-04,1.444991E+00,3.317920E-04,1.444991E+00,1.779727E-04
2.049000E+00,1.444990E+00,2.239142E-04,1.444989E+00,3.282323E-04,1.444990E+00,1.761667E-04
2.050000E+00,1.444989E+00,2.217505E-04,1.444988E+00,3.249558E-04,1.444989E+00,1.745055E-04
2.051000E+00,1.444988E+00,2.196283E-04,1.444987E+00,3.217509E-04,1.444989E+00,1.728864E-04
2.052000E+00,1.444987E+00,2.175635E-04,1.444985E+00,3.186426E-04,1.444988E+00,1.713064E-04
2.053000E+00,1.444986E+00,2.155403E-04,1.444984E+00,3.155562E-04,1.444987E+00,1.697530E-04
2.054000E+00,1.444985E+00,2.135683E-04,1.444983E+00,3.125854E-04,1.444987E+00,1.682451E-04
2.055000E+00,1.444985E+00,2.116351E-04,1.444981E+00,3.096618E-04,1.444986E+00,1.667623E-04
2.056000E+00,1.444984E+00,2.097500E-04,1.444980E+00,3.068009E-04,1.444986E+00,1.653281E-04
2.057000E+00,1.444983E+00,2.078289E-04,1.444979E+00,3.038779E-04,1.444985E+00,1.638600E-04
2.058000E+00,1.444982E+00,2.059185E-04,1.444977E+00,3.009709E-04,1.444984E+00,1.623999E-04
2.059000E+00,1.444981E+00,2.041516E-04,1.444976E+00,2.983033E-04,1.444984E+00,1.610462E-04
2.060000E+00,1.444980E+00,2.024738E-04,1.444975E+00,2.957769E-04,1.444983E+00,1.597540E-04
2.061000E+00,1.444980E+00,2.007756E-04,1.444973E+00,2.932357E-04,1.444982E+00,1.584480E-04
2.062000E+00,1.444979E+00,1.991253E-04,1.444972E+00,2.907634E-04,1.444982E+00,1.571747E-04
2.063000E+00,1.444978E+00,1.975081E-04,1.444971E+00,2.883388E-04,1.444981E+00,1.559222E-04
2.064000E+00,1.444977E+00,1.958143E-04,1.444970E+00,2.857994E-04,1.444981E+00,1.546092E-04
2.065000E+00,1.444976E+00,1.940551E-04,1.444969E+00,2.831591E-04,1.444980E+00,1.532626E-04
2.066000E+00,1.444976E+00,1.923477E-04,1.444967E+00,2.805919E-04,1.444979E+00,1.519463E-04
2.067000E+00,1.444975E+00,1.906703E-04,1.444966E+00,2.780755E-04,1.444979E+00,1.506556E-04
2.068000E+00,1.444974E+00,1.890220E-04,1.444965E+00,2.756000E-04,1.444978E+00,1.493912E-04
2.069000E+00,1.444973E+00,1.874287E-04,1.444964E+00,2.732039E-04,1.444978E+00,1.481620E-04
2.070000E+00,1.444973E+00,1.857493E-04,1.444963E+00,2.706611E-04,1.444977E+00,1.468783E-04
2.071000E+00,1.444972E+00,1.840383E-04,1.444962E+00,2.681048E-04,1.444977E+00,1.455509E-04
2.072000E+00,1.444971E+00,1.823102E-04,1.444961E+00,2.655083E-04,1.444976E+00,1.442193E-04
2.073000E+00,1.444970E+00,1.804924E-04,1.444959E+00,2.627741E-04,1.444976E+00,1.428252E-04
2.074000E+00,1.444970E+00,1.787436E-04,1.444958E+00,2.601239E-04,1.444975E+00,1.414801E-04
2.075000E+00,1.444969E+00,1.770406E-04,1.444957E+00,2.575498E-04,1.444974E+00,1.401748E-04
2.076000E+00,1.444968E+00,1.752982E-04,1.444955E+00,2.549168E-04,1.444974E+00,1.388416E-04
2.077000E+00,1.444967E+00,1.734689E-04,1.444954E+00,2.521580E-04,1.444973E+00,1.374424E-04
2.078000E+00,1.444966E+00,1.717294E-04,1.444952E+00,2.495228E-04,1.444972E+00,1.361113E-04
2.079000E+00,1.444965E+00,1.700389E-04,1.444951E+00,2.469672E-04,1.444972E+00,1.348091E-04
2.080000E+00,1.444964E+00,1.682637E-04,1.444950E+00,2.442978E-04,1.444971E+00,1.334353E-04
2.081000E+00,1.444963E+00,1.664997E-04,1.444948E+00,2.416669E-04,1.444970E+00,1.320793E-04
2.082000E+00,1.444962E+00,1.647342E-04,1.444946E+00,2.390242E-04,1.444969E+00,1.307175E-04
2.083000E+00,1.444961E+00,1.630013E-04,1.444945E+00,2.363769E-04,1.444968E+00,1.293952E-04
2.084000E+00,1.444960E+00,1.612922E-04,1.444943E+00,2.337779E-04,1.444968E+00,1.280922E-04
2.085000E+00,1.444959E+00,1.596401E-04,1.444941E+00,2.312587E-04,1.444967E+00,1.268293E-04
2.086000E+00,1.444957E+00,1.580722E-04,1.444939E+00,2.288830E-04,1.444966E+00,1.256256E-04
2.087000E+00,1.444956E+00,1.565219E-04,1.444937E+00,2.265558E-04,1.444965E+00,1.244383E-04
2.088000E+00,1.444955E+00,1.550068E-04,1.444935E+00,2.242834E-04,1.444964E+00,1.232690E-04
2.089000E+00,1.444954E+00,1.535051E-04,1.444933E+00,2.220144E-04,1.444963E+00,1.221153E-04
2.090000E+00,1.444952E+00,1.519610E-04,1.444932E+00,2.197051E-04,1.444962E+00,1.209304E-04
2.091000E+00,1.444951E+00,1.505075E-04,1.444929E+00,2.175176E-04,1.444961E+00,1.198048E-04
2.092000E+00,1.444950E+00,1.491139E-04,1.444927E+00,2.154226E-04,1.444960E+00,1.187316E-04
2.093000E+00,1.444948E+00,1.477000E-04,1.444925E+00,2.133034E-04,1.444959E+00,1.176399E-04
2.094000E+00,1.444947E+00,1.463199E-04,1.444923E+00,2.112395E-04,1.444958E+00,1.165791E-04
2.095000E+00,1.444945E+00,1.450136E-04,1.444921E+00,2.092663E-04,1.444957E+00,1.155751E-04
2.096000E+00,1.444944E+00,1.436839E-04,1.444919E+00,2.072499E-04,1.444956E+00,1.145606E-04
2.097000E+00,1.444943E+00,1.424120E-04,1.444917E+00,2.053208E-04,1.444955E+00,1.135851E-04
2.098000E+00,1.444941E+00,1.412026E-04,1.444915E+00,2.035204E-04,1.444953E+00,1.126501E-04
2.099000E+00,1.444940E+00,1.399476E-04,1.444913E+00,2.016324E-04,1.444952E+00,1.116825E-04
2.100000E+00,1.444938E+00,1.386405E-04,1.444910E+00,1.996790E-04,1.444951E+00,1.106760E-04
2.101000E+00,1.444937E+00,1.374955E-04,1.444908E+00,1.979508E-04,1.444950E+00,1.097966E-04
2.102000E+00,1.444936E+00,1.363750E-04,1.444906E+00,1.962529E-04,1.444949E+00,1.089373E-04
2.103000E+00,1.444934E+00,1.352408E-04,1.444904E+00,1.945470E-04,1.444948E+00,1.080709E-04
2.104000E+00,1.444932E+00,1.342035E-04,1.444901E+00,1.929728E-04,1.444947E+00,1.072746E-04
2.105000E+00,1.444931E+00,1.331334E-04,1.444899E+00,1.913587E-04,1.444946E+00,1.064490E-04
2.106000E+00,1.444930E+00,1.320496E-04,1.444897E+00,1.897368E-04,1.444945E+00,1.056210E-04
2.107000E+00,1.444928E+00,1.310673E-04,1.444895E+00,1.882638E-04,1.444943E+00,1.048596E-04
2.108000E+00,1.444927E+00,1.300954E-04,1.444892E+00,1.868023E-04,1.444942E+00,1.041104E-04
2.109000E+00,1.444925E+00,1.291610E-04,1.444890E+00,1.854131E-04,1.444941E+00,1.033893E-04
2.110000E+00,1.444923E+00,1.282651E-04,1.444888E+00,1.840682E-04,1.444940E+00,1.026958E-04
2.111000E+00,1.444922E+00,1.274164E-04,1.444885E+00,1.827862E-04,1.444939E+00,1.020385E-04
2.112000E+00,1.444920E+00,1.265382E-04,1.444883E+00,1.814710E-04,1.444937E+00,1.013646E-04
2.113000E+00,1.444919E+00,1.257124E-04,1.444881E+00,1.802142E-04,1.444936E+00,1.007353E-04
2.114000E+00,1.444917E+00,1.249081E-04,1.444878E+00,1.789914E-04,1.444935E+00,1.001182E-04
2.115000E+00,1.444916E+00,1.240728E-04,1.444876E+00,1.777258E-04,1.444934E+00,9.947980E-05
2.116000E+00,1.444914E+00,1.233254E-04,1.444874E+00,1.766071E-04,1.444933E+00,9.891509E-05
2.117000E+00,1.444913E+00,1.226657E-04,1.444871E+00,1.756031E-04,1.444932E+00,9.840935E-05
2.118000E+00,1.444911E+00,1.219797E-04,1.444869E+00,1.745563E-04,1.444930E+00,9.788548E-05
2.119000E+00,1.444910E+00,1.213322E-04,1.444867E+00,1.735830E-04,1.444929E+00,9.738414E-05
2.120000E+00,1.444908E+00,1.206374E-04,1.444865E+00,1.725444E-04,1.444928E+00,9.685501E-05
2.121000E+00,1.444907E+00,1.199097E-04,1.444862E+00,1.714373E-04,1.444927E+00,9.629807E-05
2.122000E+00,1.444905E+00,1.192369E-04,1.444860E+00,1.704087E-04,1.444926E+00,9.578477E-05
2.123000E+00,1.444904E+00,1.185602E-04,1.444858E+00,1.693791E-04,1.444925E+00,9.527424E-05
2.124000E+00,1.444902E+00,1.178716E-04,1.444856E+00,1.683291E-04,1.444924E+00,9.474877E-05
2.125000E+00,1.444901E+00,1.172427E-04,1.444853E+00,1.673693E-04,1.444922E+00,9.427833E-05
2.126000E+00,1.444899E+00,1.166826E-04,1.444851E+00,1.664955E-04,1.444921E+00,9.384620E-05
2.127000E+00,1.444898E+00,1.161365E-04,1.444849E+00,1.656727E-04,1.444920E+00,9.343949E-05
2.128000E+00,1.444896E+00,1.156409E-04,1.444846E+00,1.649048E-04,1.444919E+00,9.306242E-05
2.129000E+00,1.444895E+00,1.152127E-04,1.444844E+00,1.642428E-04,1.444918E+00,9.273669E-05
2.130000E+00,1.444893E+00,1.147373E-04,1.444842E+00,1.635221E-04,1.444917E+00,9.237431E-05
2.131000E+00,1.444892E+00,1.142410E-04,1.444839E+00,1.627964E-04,1.444915E+00,9.198641E-05
2.132000E+00,1.444890E+00,1.137702E-04,1.444837E+00,1.620895E-04,1.444914E+00,9.161681E-05
2.133000E+00,1.444888E+00,1.132957E-04,1.444835E+00,1.614015E-04,1.444913E+00,9.124529E-05
2.134000E+00,1.444887E+00,1.128628E-04,1.444832E+00,1.607562E-04,1.444912E+00,9.091209E-05
2.135000E+00,1.444885E+00,1.124359E-04,1.444830E+00,1.601168E-04,1.444911E+00,9.058185E-05
2.136000E+00,1.444884E+00,1.119973E-04,1.444828E+00,1.594476E-04,1.444910E+00,9.024487E-05
2.137000E+00,1.444882E+00,1.116570E-04,1.444825E+00,1.589317E-04,1.444908E+00,8.998686E-05
2.138000E+00,1.444881E+00,1.113197E-04,1.444823E+00,1.584218E-04,1.444907E+00,8.972782E-05
2.139000E+00,1.444879E+00,1.110583E-04,1.444820E+00,1.580283E-04,1.444906E+00,8.952535E-05
2.140000E+00,1.444878E+00,1.108888E-04,1.444818E+00,1.577897E-04,1.444905E+00,8.938795E-05
2.141000E+00,1.444876E+00,1.106703E-04,1.444816E+00,1.574795E-04,1.444903E+00,8.921634E-05
2.142000E+00,1.444875E+00,1.104663E-04,1.444813E+00,1.571722E-04,1.444902E+00,8.906082E-05
2.143000E+00,1.444873E+00,1.102994E-04,1.444811E+00,1.569164E-04,1.444901E+00,8.892942E-05
2.144000E+00,1.444871E+00,1.101355E-04,1.444809E+00,1.566702E-04,1.444900E+00,8.880033E-05
2.145000E+00,1.444870E+00,1.099585E-04,1.444807E+00,1.564156E-04,1.444899E+00,8.866464E-05
2.146000E+00,1.444869E+00,1.098241E-04,1.444804E+00,1.561969E-04,1.444898E+00,8.855939E-05
2.147000E+00,1.444867E+00,1.097123E-04,1.444802E+00,1.560319E-04,1.444897E+00,8.848008E-05
2.148000E+00,1.444866E+00,1.096184E-04,1.444800E+00,1.558991E-04,1.444896E+00,8.841129E-05
2.149000E+00,1.444864E+00,1.094996E-04,1.444798E+00,1.557220E-04,1.444895E+00,8.831604E-05
2.150000E+00,1.444863E+00,1.094296E-04,1.444796E+00,1.556197E-04,1.444893E+00,8.826070E-05
2.151000E+00,1.444861E+00,1.094281E-04,1.444793E+00,1.556233E-04,1.444892E+00,8.825587E-05
2.152000E+00,1.444860E+00,1.093873E-04,1.444791E+00,1.555828E-04,1.444891E+00,8.822157E-05
2.153000E+00,1.444859E+00,1.093317E-04,1.444789E+00,1.555046E-04,1.444890E+00,8.816925E-05
2.154000E+00,1.444857E+00,1.092925E-04,1.444787E+00,1.554606E-04,1.444889E+00,8.812750E-05
2.155000E+00,1.444856E+00,1.093049E-04,1.444785E+00,1.554781E-04,1.444888E+00,8.813906E-05
2.156000E+00,1.444854E+00,1.093238E-04,1.444783E+00,1.555053E-04,1.444887E+00,8.815632E-05
2.157000E+00,1.444853E+00,1.093377E-04,1.444781E+00,1.555293E-04,1.444886E+00,8.817521E-05
2.158000E+00,1.444852E+00,1.093866E-04,1.444779E+00,1.556028E-04,1.444885E+00,8.821263E-05
2.159000E+00,1.444850E+00,1.094682E-04,1.444777E+00,1.557223E-04,1.444884E+00,8.827299E-05
2.160000E+00,1.444849E+00,1.095352E-04,1.444775E+00,1.558286E-04,1.444883E+00,8.832518E-05
2.161000E+00,1.444848E+00,1.096298E-04,1.444773E+00,1.559693E-04,1.444882E+00,8.839360E-05
2.162000E+00,1.444846E+00,1.097442E-04,1.444771E+00,1.561428E-04,1.444881E+00,8.848828E-05
2.163000E+00,1.444845E+00,1.098996E-04,1.444769E+00,1.563657E-04,1.444880E+00,8.860927E-05
2.164000E+00,1.444844E+00,1.100274E-04,1.444767E+00,1.565397E-04,1.444879E+00,8.871414E-05
2.165000E+00,1.444843E+00,1.101208E-04,1.444765E+00,1.566677E-04,1.444878E+00,8.879768E-05
2.166000E+00,1.444841E+00,1.102438E-04,1.444763E+00,1.568286E-04,1.444877E+00,8.890010E-05
2.167000E+00,1.444840E+00,1.102695E-04,1.444762E+00,1.568626E-04,1.444876E+00,8.891508E-05
2.168000E+00,1.444839E+00,1.103544E-04,1.444760E+00,1.569986E-04,1.444875E+00,8.898025E-05
2.169000E+00,1.444838E+00,1.105150E-04,1.444758E+00,1.572433E-04,1.444874E+00,8.909649E-05
2.170000E+00,1.444836E+00,1.106777E-04,1.444756E+00,1.574984E-04,1.444873E+00,8.922136E-05
2.171000E+00,1.444835E+00,1.108686E-04,1.444754E+00,1.577998E-04,1.444872E+00,8.936114E-05
2.172000E+00,1.444834E+00,1.110332E-04,1.444752E+00,1.580520E-04,1.444872E+00,8.948371E-05
2.173000E+00,1.444833E+00,1.112351E-04,1.444751E+00,1.583696E-04,1.444871E+00,8.963120E-05
2.174000E+00,1.444832E+00,1.113481E-04,1.444749E+00,1.585554E-04,1.444870E+00,8.972018E-05
2.175000E+00,1.444831E+00,1.113885E-04,1.444747E+00,1.586125E-04,1.444869E+00,8.974900E-05
2.176000E+00,1.444830E+00,1.115129E-04,1.444746E+00,1.587999E-04,1.444868E+00,8.984283E-05
2.177000E+00,1.444829E+00,1.116325E-04,1.444744E+00,1.589908E-04,1.444867E+00,8.993176E-05
2.178000E+00,1.444827E+00,1.117670E-04,1.444742E+00,1.591950E-04,1.444866E+00,9.002980E-05
2.179000E+00,1.444826E+00,1.119296E-04,1.444741E+00,1.594323E-04,1.444866E+00,9.015937E-05
2.180000E+00,1.444825E+00,1.120494E-04,1.444739E+00,1.596103E-04,1.444865E+00,9.025425E-05
2.181000E+00,1.444824E+00,1.121328E-04,1.444737E+00,1.597254E-04,1.444864E+00,9.031935E-05
2.182000E+00,1.444823E+00,1.121788E-04,1.444736E+00,1.597900E-04,1.444863E+00,9.035708E-05
2.183000E+00,1.444822E+00,1.122515E-04,1.444734E+00,1.598943E-04,1.444862E+00,9.041469E-05
2.184000E+00,1.444821E+00,1.123124E-04,1.444732E+00,1.599788E-04,1.444861E+00,9.046483E-05
2.185000E+00,1.444820E+00,1.124027E-04,1.444731E+00,1.601274E-04,1.444861E+00,9.053270E-05
2.186000E+00,1.444819E+00,1.125478E-04,1.444729E+00,1.603590E-04,1.444860E+00,9.063128E-05
2.187000E+00,1.444818E+00,1.126366E-04,1.444728E+00,1.605012E-04,1.444859E+00,9.070171E-05
2.188000E+00,1.444817E+00,1.127425E-04,1.444726E+00,1.606738E-04,1.444858E+00,9.077766E-05
2.189000E+00,1.444816E+00,1.128617E-04,1.444724E+00,1.608732E-04,1.444857E+00,9.086362E-05
2.190000E+00,1.444814E+00,1.129478E-04,1.444723E+00,1.610128E-04,1.444856E+00,9.092973E-05
2.191000E+00,1.444813E+00,1.130600E-04,1.444721E+00,1.611951E-04,1.444856E+00,9.100189E-05
2.192000E+00,1.444812E+00,1.132537E-04,1.444719E+00,1.615106E-04,1.444855E+00,9.113733E-05
2.193000E+00,1.444811E+00,1.133544E-04,1.444718E+00,1.616899E-04,1.444854E+00,9.120796E-05
2.194000E+00,1.444810E+00,1.133989E-04,1.444716E+00,1.617680E-04,1.444853E+00,9.123397E-05
2.195000E+00,1.444809E+00,1.134717E-04,1.444715E+00,1.619029E-04,1.444852E+00,9.128166E-05
2.196000E+00,1.444808E+00,1.135262E-04,1.444713E+00,1.619961E-04,1.444852E+00,9.131687E-05
2.197000E+00,1.444807E+00,1.136459E-04,1.444712E+00,1.621729E-04,1.444851E+00,9.141397E-05
2.198000E+00,1.444806E+00,1.138323E-04,1.444710E+00,1.624548E-04,1.444850E+00,9.156030E-05
2.199000E+00,1.444805E+00,1.139288E-04,1.444709E+00,1.625834E-04,1.444849E+00,9.164162E-05
2.200000E+00,1.444804E+00,1.139002E-04,1.444707E+00,1.625403E-04,1.444849E+00,9.161965E-05
2.201000E+00,1.444803E+00,1.139151E-04,1.444706E+00,1.625572E-04,1.444848E+00,9.163271E-05
2.202000E+00,1.444802E+00,1.139182E-04,1.444704E+00,1.625540E-04,1.444847E+00,9.163909E-05
2.203000E+00,1.444801E+00,1.138932E-04,1.444703E+00,1.624959E-04,1.444846E+00,9.162570E-05
2.204000E+00,1.444800E+00,1.138899E-04,1.444701E+00,1.624779E-04,1.444845E+00,9.162232E-05
2.205000E+00,1.444799E+00,1.139819E-04,1.444699E+00,1.626171E-04,1.444844E+00,9.169419E-05
2.206000E+00,1.444798E+00,1.140500E-04,1.444698E+00,1.627306E-04,1.444844E+00,9.173875E-05
2.207000E+00,1.444797E+00,1.140628E-04,1.444696E+00,1.627571E-04,1.444843E+00,9.174645E-05
2.208000E+00,1.444796E+00,1.140169E-04,1.444695E+00,1.626864E-04,1.444842E+00,9.171060E-05
2.209000E+00,1.444795E+00,1.139795E-04,1.444693E+00,1.626358E-04,1.444841E+00,9.168487E-05
2.210000E+00,1.444794E+00,1.139454E-04,1.444692E+00,1.625784E-04,1.444841E+00,9.165575E-05
2.211000E+00,1.444793E+00,1.138273E-04,1.444690E+00,1.623901E-04,1.444840E+00,9.157121E-05
2.212000E+00,1.444792E+00,1.137794E-04,1.444689E+00,1.623086E-04,1.444839E+00,9.153671E-05
2.213000E+00,1.444791E+00,1.137179E-04,1.444687E+00,1.621936E-04,1.444838E+00,9.150046E-05
2.214000E+00,1.444790E+00,1.135892E-04,1.444685E+00,1.619758E-04,1.444837E+00,9.141542E-05
2.215000E+00,1.444788E+00,1.134533E-04,1.444684E+00,1.617861E-04,1.444836E+00,9.130650E-05
2.216000E+00,1.444787E+00,1.133324E-04,1.444682E+00,1.616114E-04,1.444835E+00,9.121009E-05
2.217000E+00,1.444786E+00,1.132720E-04,1.444680E+00,1.615341E-04,1.444835E+00,9.115400E-05
2.218000E+00,1.444785E+00,1.131585E-04,1.444679E+00,1.613515E-04,1.444834E+00,9.107597E-05
2.219000E+00,1.444784E+00,1.129960E-04,1.444677E+00,1.610844E-04,1.444833E+00,9.095744E-05
2.220000E+00,1.444783E+00,1.129091E-04,1.444675E+00,1.609418E-04,1.444832E+00,9.089604E-05
2.221000E+00,1.444782E+00,1.128319E-04,1.444673E+00,1.608052E-04,1.444831E+00,9.084258E-05
2.222000E+00,1.444780E+00,1.127461E-04,1.444671E+00,1.606669E-04,1.444830E+00,9.078231E-05
2.223000E+00,1.444779E+00,1.127294E-04,1.444669E+00,1.606295E-04,1.444829E+00,9.077087E-05
2.224000E+00,1.444778E+00,1.125912E-04,1.444668E+00,1.604251E-04,1.444828E+00,9.066670E-05
2.225000E+00,1.444777E+00,1.123955E-04,1.444666E+00,1.601361E-04,1.444827E+00,9.051686E-05
2.226000E+00,1.444775E+00,1.122080E-04,1.444664E+00,1.598468E-04,1.444826E+00,9.037530E-05
2.227000E+00,1.444774E+00,1.119272E-04,1.444662E+00,1.594216E-04,1.444825E+00,9.016236E-05
2.228000E+00,1.444773E+00,1.117644E-04,1.444660E+00,1.591787E-04,1.444824E+00,9.003208E-05
2.229000E+00,1.444771E+00,1.116319E-04,1.444658E+00,1.589880E-04,1.444823E+00,8.992367E-05
2.230000E+00,1.444770E+00,1.115110E-04,1.444655E+00,1.588258E-04,1.444822E+00,8.982689E-05
2.231000E+00,1.444768E+00,1.114763E-04,1.444653E+00,1.588022E-04,1.444821E+00,8.979267E-05
2.232000E+00,1.444767E+00,1.114180E-04,1.444651E+00,1.587345E-04,1.444820E+00,8.973813E-05
2.233000E+00,1.444765E+00,1.113690E-04,1.444649E+00,1.586745E-04,1.444819E+00,8.969127E-05
2.234000E+00,1.444764E+00,1.112826E-04,1.444647E+00,1.585670E-04,1.444817E+00,8.962066E-05
2.235000E+00,1.444762E+00,1.111572E-04,1.444645E+00,1.583949E-04,1.444816E+00,8.951947E-05
2.236000E+00,1.444761E+00,1.111217E-04,1.444642E+00,1.583432E-04,1.444815E+00,8.948446E-05
2.237000E+00,1.444759E+00,1.110878E-04,1.444640E+00,1.583016E-04,1.444814E+00,8.945618E-05
2.238000E+00,1.444758E+00,1.110488E-04,1.444638E+00,1.582497E-04,1.444813E+00,8.942111E-05
